MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
HEIMAT;Die Heimat;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;neutral;0
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme nicht zu;-1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme nicht zu;-1
PdH;Partei der Humanisten;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
DKP;Deutsche Kommunistische Partei;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
MLPD;Marxistisch-Leninistische Partei Deutschlands;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
ABG;Aktion Bürger für Gerechtigkeit;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
dieBasis;Basisdemokratische Partei Deutschland;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
KLIMALISTE;Klimaliste Deutschland;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
PDV;Partei der Vernunft;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme nicht zu;-1
PdF;Partei des Fortschritts;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;30;Das Erasmus+ Stipendium für Auslandsaufenthalte soll für Studierende, die über weniger finanzielle Mittel verfügen, höher sein.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
SPD;Sozialdemokratische Partei Deutschlands;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
AfD;Alternative für Deutschland;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
DIE LINKE;DIE LINKE;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
FDP;Freie Demokratische Partei;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
FREIE WÄHLER;FREIE WÄHLER;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
FAMILIE;Familien-Partei Deutschlands;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;neutral;0
Volt;Volt Deutschland;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
PIRATEN;Piratenpartei Deutschland;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
HEIMAT;Die Heimat;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
Bündnis C;Bündnis C - Christen für Deutschland;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
PdH;Partei der Humanisten;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;neutral;0
DKP;Deutsche Kommunistische Partei;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
ABG;Aktion Bürger für Gerechtigkeit;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
dieBasis;Basisdemokratische Partei Deutschland;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;neutral;0
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
KLIMALISTE;Klimaliste Deutschland;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
PDV;Partei der Vernunft;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme zu;1
PdF;Partei des Fortschritts;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;31;Die EU soll Atomkraft weiterhin als nachhaltige Energiequelle einstufen.;stimme nicht zu;-1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
SPD;Sozialdemokratische Partei Deutschlands;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
AfD;Alternative für Deutschland;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme nicht zu;-1
DIE LINKE;DIE LINKE;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
FDP;Freie Demokratische Partei;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;neutral;0
FAMILIE;Familien-Partei Deutschlands;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;neutral;0
Volt;Volt Deutschland;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
HEIMAT;Die Heimat;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme nicht zu;-1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme nicht zu;-1
PdH;Partei der Humanisten;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;neutral;0
DKP;Deutsche Kommunistische Partei;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
MLPD;Marxistisch-Leninistische Partei Deutschlands;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme nicht zu;-1
ABG;Aktion Bürger für Gerechtigkeit;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme nicht zu;-1
dieBasis;Basisdemokratische Partei Deutschland;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;neutral;0
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
KLIMALISTE;Klimaliste Deutschland;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
PDV;Partei der Vernunft;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
PdF;Partei des Fortschritts;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;32;Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
SPD;Sozialdemokratische Partei Deutschlands;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
AfD;Alternative für Deutschland;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
DIE LINKE;DIE LINKE;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
FDP;Freie Demokratische Partei;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
Volt;Volt Deutschland;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
HEIMAT;Die Heimat;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
PdH;Partei der Humanisten;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
DKP;Deutsche Kommunistische Partei;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme nicht zu;-1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme nicht zu;-1
ABG;Aktion Bürger für Gerechtigkeit;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
dieBasis;Basisdemokratische Partei Deutschland;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
KLIMALISTE;Klimaliste Deutschland;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
PDV;Partei der Vernunft;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme nicht zu;-1
PdF;Partei des Fortschritts;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;33;Die Beteiligung außereuropäischer Investoren an Unternehmen im Bereich kritischer Infrastruktur soll in der EU stärker beschränkt werden.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
SPD;Sozialdemokratische Partei Deutschlands;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
AfD;Alternative für Deutschland;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
DIE LINKE;DIE LINKE;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
FDP;Freie Demokratische Partei;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
Volt;Volt Deutschland;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
HEIMAT;Die Heimat;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
PdH;Partei der Humanisten;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;neutral;0
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
DKP;Deutsche Kommunistische Partei;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;neutral;0
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
ABG;Aktion Bürger für Gerechtigkeit;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
dieBasis;Basisdemokratische Partei Deutschland;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;neutral;0
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
KLIMALISTE;Klimaliste Deutschland;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;neutral;0
PDV;Partei der Vernunft;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
PdF;Partei des Fortschritts;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;34;Der Präsident bzw. die Präsidentin der Europäischen Kommission soll von den Bürgerinnen und Bürgern direkt gewählt werden.;stimme nicht zu;-1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;stimme zu;1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;stimme zu;1
SPD;Sozialdemokratische Partei Deutschlands;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;stimme zu;1
AfD;Alternative für Deutschland;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;stimme nicht zu;-1
DIE LINKE;DIE LINKE;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;stimme zu;1
FDP;Freie Demokratische Partei;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;neutral;0
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;35;In der EU sollen Unternehmen mehr für den Ausstoß von CO₂ zahlen müssen.;stimme zu;1
